frame_number,tracking_id,x1,y1,x2,y2
150,2,811.5878913707844,427.42240101681637,1539.73735688344,1028.5955463857194
151,6,1447.6576271431445,553.8922090497078,1694.4767270953685,851.6903258634984
151,2,810.2841218045404,426.5702389365164,1539.7926914368882,1029.2972228810663
152,6,1447.7162543310358,553.0502817919627,1692.1402288656861,850.1294985276594
152,2,809.6410500517292,426.11426027163304,1539.6741685071188,1030.3235767006086
153,6,1447.5144090494514,553.3437394883274,1688.6738147039105,849.9566206913935
153,2,809.25889345254,425.3991597400834,1539.670847184266,1030.0121574899938
154,6,1447.3544546851422,552.4533784632185,1686.3156865264118,848.544089561341
154,2,808.7141964769598,425.65125192227606,1539.4150821038052,1031.6539267373394
155,6,1447.1864157888178,552.6100465350099,1683.8393608873664,848.0514689336991
155,2,808.0077263935293,425.638522396453,1539.1428574379136,1033.2090716527532
156,6,1446.495002464744,552.7655370884162,1681.119462964043,847.4319143106642
156,2,807.4960887484243,425.6379932767991,1539.0194483902678,1034.433225467718
157,6,1446.3630390509818,553.2748630157635,1678.9612140447423,847.49328301728
157,2,806.7133166827393,424.85306027378147,1538.5454761834962,1034.0892238465733
158,6,1445.4563305956428,553.5367306631719,1676.4518652262316,847.4987308870337
158,2,805.8366163662831,424.14299609259234,1537.9163170465226,1033.246656102608
159,6,1445.1317882405954,553.9238410303027,1674.0787964060912,847.66568403504
159,2,805.1480412443045,422.8426282074954,1537.28670198035,1030.3672828306974
160,6,1444.502108818267,553.6094229247192,1671.7471521274701,847.1314070321075
160,2,804.4428411797373,421.89273453322863,1536.730932918599,1028.7464151068236
161,6,1441.9618799948958,553.2951681130388,1668.492998881407,846.9619310863671
161,2,804.2324096943248,422.5090778740994,1536.2667766745462,1028.806238320106
162,6,1440.4642509817106,552.8383022102947,1666.22236387704,846.5563235839462
162,2,804.3245182624871,422.1048637146976,1536.0638666347593,1025.8152047347003
163,6,1439.464771535198,552.9415684779391,1664.5540613254057,846.2257139966097
163,2,803.7639215792087,423.22638281193514,1534.6518968332184,1024.2861138935436
164,6,1438.2475365023977,553.1874725541882,1662.5939018312763,846.2397949628355
164,2,803.1427342170305,423.97105208979804,1533.9669059500366,1023.5467860942546
165,6,1439.4342946085371,554.0132805849717,1661.8692270468373,845.9904617823506
165,2,802.8862767543003,424.8602494432719,1532.676128377939,1026.2061375715568
166,6,1435.9263566171649,553.6841325377542,1658.265473134733,845.3547072907173
166,2,802.1194056542524,423.8551677337611,1531.0349749875188,1025.2127623837448
167,6,1435.6055201543622,554.422809136732,1656.464226559196,844.8102080539443
167,2,799.7062701708087,422.88230364694493,1527.3356315915967,1019.799801803557
168,6,1433.18756312277,554.6381188268917,1653.790940935041,844.57490160051
168,2,798.4127051676121,421.3473028729795,1524.7054614069204,1011.8593887778882
169,6,1431.344042405498,554.595131237684,1651.781501785366,843.6986570817535
169,2,797.0171226247949,421.9592135384958,1520.7017662018043,1007.3298772146477
170,6,1428.1087019886893,554.4177574034338,1649.0124457898944,843.4946863067464
170,2,797.8968574225701,423.9023688698185,1519.76619215123,1009.6123630413194
171,6,1425.5831287765297,554.013253853827,1646.7653562005232,842.7270110078344
171,2,797.4417609680493,424.5619463959429,1516.8090574150453,1007.823711415049
172,6,1423.3354386197968,553.7138923515292,1645.1991786822166,842.2039151353863
172,2,797.0859718589993,425.169486933007,1513.8467393950616,1005.0000538639968
173,6,1420.9513682182433,553.4386741706751,1643.903590544871,841.3371552261667
173,2,796.9683028196997,424.24065724244457,1510.2135585655606,999.7298419633139
174,6,1419.0446051097524,553.767571522802,1642.8049479722172,841.3022399070742
174,2,796.7399979289706,422.86197668930504,1507.3738544487073,994.9686147864845
175,6,1417.5215339973,554.2509930413992,1642.0701086470542,841.7887156184008
175,2,796.9451073383736,424.6419225744135,1504.793295825357,993.8267630453249
176,6,1414.2423173877269,554.6961869692668,1640.1367891455466,842.1757439770918
177,7,797.5671399978391,433.9468072665609,1496.7091414813176,1007.7510315999098
177,6,1411.0423269622197,554.7767530054025,1638.6128760412898,842.573720095995
178,7,797.5571405006554,433.1088744994539,1493.1237841174789,1007.8309082922334
178,6,1408.2103934585843,554.5565426791293,1637.0380858834897,842.2937306769659
179,7,797.7733348560903,433.29468146604734,1489.927758819528,1009.2928519088756
179,6,1406.005514133204,554.7781364557122,1636.0617300184372,842.5946451916366
179,2,794.680436891154,430.80102058896864,1490.3317959836463,998.3275725346032
180,7,799.4139356159217,430.7023160112322,1483.4585785907143,994.2398749470726
180,6,1403.5550794456344,554.4794587818022,1635.0527428613373,842.3235117167693
180,2,796.8714927644814,429.69532463494363,1487.970910091074,994.6301732877429
181,7,800.6728321323706,431.5034577001693,1479.9002668528321,988.7754726793573
181,6,1400.6644698124258,554.0365180327337,1633.9721427859088,841.5060465739928
181,2,797.2108866085803,429.0911949239417,1484.6011837188428,988.7943258931309
182,7,801.276850925373,434.91915013194176,1476.2020407289574,990.3274313481236
182,6,1396.5681398437303,554.2618151426061,1633.0896069459598,841.6573493582584
182,2,797.1942386929288,433.48805217841806,1480.0167096005714,994.0712390914821
183,7,802.0394541407692,433.61722168901224,1470.4660687723135,980.7535523108156
183,6,1392.7251038939005,553.8706457492735,1632.7399227217832,841.4290048516361
183,2,797.0975648752928,426.3407893529973,1475.3178713339098,975.08486005945
184,7,801.8017845632809,436.00661058630146,1464.8549769983088,978.2780782516069
184,6,1388.362925048533,553.8197519067062,1631.9784359451025,841.6588074642032
185,7,801.8615580469327,438.04467372681427,1460.357665273821,976.5875409399063
185,6,1384.1633067348178,553.8683855122831,1630.9646205068364,841.7350561368064
186,7,802.828557873016,437.06560497761353,1456.638885452217,967.7227037650919
186,6,1380.7897464636917,554.1693745489526,1630.476231000674,841.9989040676608
187,7,803.9589750445186,437.9190333896787,1453.542617064343,961.918183053847
187,6,1378.2517601472582,553.9091505085644,1630.8000270030861,842.0377907146471
188,7,803.1686238669818,442.1761260946791,1449.9355690045395,964.9431413546254
188,6,1375.7978468250217,553.9600556294554,1631.245052105426,842.4068206913844
189,7,802.7216152849421,442.3392566083101,1445.3994135935648,961.3530770809955
189,6,1372.5531874038038,553.5075567720858,1631.063240595091,842.1232505049672
190,7,803.6739738762733,439.5166417685931,1441.5141875473348,948.3067849614021
190,6,1368.4270809362263,553.4500563836366,1630.3418484460528,842.3876751491957
191,7,804.2681286067136,438.10481566224195,1436.873280878633,935.5717004742908
191,6,1364.2087421780345,553.1623086091256,1629.6536426393052,842.3425492214137
192,7,804.0813003240539,444.27741792110487,1432.6950157742128,937.9341409952483
192,6,1360.6358329437403,553.1587219922424,1629.5072004727108,842.4835359371966
193,7,804.1303088430996,443.61697079726036,1428.4115414348494,930.2555761622518
193,6,1357.1119917747149,553.4826508330683,1629.5246516763225,842.8213185808537
194,7,802.3568313432943,448.61807408939876,1421.918085566473,932.0202734047587
194,6,1352.6798327314207,554.1172073375035,1628.9706297539271,842.7239610610336
195,7,801.6941613122005,452.63357994861656,1417.0115742315022,937.1742509450886
195,6,1348.289969612379,554.477301601773,1628.636920782952,842.6407021339035
196,7,802.0087784748187,455.57659514544616,1413.9743773958473,939.1217261382637
196,6,1344.1889094361816,554.7414838516412,1628.6765056017532,842.3385931123784
197,7,800.6209330184699,457.95204187565855,1409.0757480292962,941.519124139694
197,6,1338.7990643238343,554.3173788391199,1628.7688027910642,842.3694646101625
198,7,800.5126099649051,459.5032725769182,1405.2467021154994,944.5532595048584
198,6,1332.6866879753106,553.5426049320705,1628.7758809179136,842.4653661185877
199,7,800.0800537263472,460.41152923218715,1401.1577667227539,946.6043819432787
199,6,1326.786545464436,552.9752029992128,1628.8630923563812,842.6794246557549
200,7,800.2452416095969,461.3099549302302,1397.7431273138507,949.0101989858621
200,6,1321.8560065031932,552.7193161500179,1629.4117244777551,843.0085765843596
201,7,799.2510881423182,462.5704561023282,1391.040683395021,949.7006788315651
201,6,1318.1541635020862,552.985349418422,1630.3496758590318,843.5041861996406
202,7,799.0585518943114,464.1043302766335,1385.587869196789,953.1697234405243
202,6,1313.1148983837465,553.0010849366545,1630.7785234738585,844.0605915414058
203,7,798.75215232776,466.3849635035483,1379.9371801892635,957.326078914193
203,6,1308.679446807751,552.1069469886795,1631.6052474141356,843.9641707339176
204,7,798.2145713213606,469.3534635178655,1373.300355227719,961.3187809296091
204,6,1305.459285255637,552.056490990946,1632.8832753959796,844.2229311757251
205,7,798.5767086446259,471.1449790121409,1368.4084763882688,963.8857080061595
205,6,1302.3863244401384,552.5549282630591,1634.1921672150308,845.0451570886864
206,7,798.3589861353655,472.48237727574525,1363.5344211033905,966.2567523379996
206,6,1299.7962668572457,553.1477572390893,1635.6931293845594,845.8982032945714
207,7,798.4522445170965,473.5417308013616,1360.0500250581686,967.8360592355741
207,6,1293.5558103359022,552.9102753356634,1635.4187573955364,846.5212994986144
208,7,797.4647744428825,474.09260803722606,1356.2758228120374,969.8149052387469
208,6,1288.6571000235115,551.0358217389003,1635.5736502483257,845.3200830247388
209,7,795.745921330973,474.5911659955734,1351.915083351384,971.9350229179734
209,6,1284.6451618102026,550.1477307095324,1636.6106189448258,845.4058822152051
210,7,794.6523493117102,475.3457357648777,1347.7573816329973,972.9914461354294
210,6,1281.6100152920849,550.0364002819075,1637.786242454929,846.2560776175502
211,7,793.6156461596958,475.4200233880614,1342.3507931106897,972.0379811739127
211,6,1278.8354794086447,549.159040701205,1639.3864475437215,847.2837509808473
212,7,792.2468229799817,474.7824707611933,1337.4810107328883,968.2238414788483
212,6,1276.2990761766048,548.8507739606733,1641.094582106188,848.3386947034036
213,7,791.5829098366896,474.1387871676196,1332.0740185398388,963.846353966827
213,6,1272.457248404043,548.6605576130023,1642.399662246033,850.1294293642693
214,7,791.8418613980747,474.45431734563135,1327.4131465159012,958.8747809580216
214,6,1269.9975197937526,547.8384232674073,1644.2712875964064,850.5718430078109
215,7,791.4401389294394,476.9822562303665,1322.1763043940678,956.4252623624383
215,6,1266.5575702343476,548.4370429825638,1645.3658070537763,852.3684551885037
216,7,791.1590601039369,479.9559431353029,1317.680249015341,956.5901840377378
216,6,1262.5361979077818,548.6543936312945,1647.0743650000907,853.6280032064934
217,7,791.3344134392318,482.67183820587957,1314.850764387189,958.7120902204422
217,6,1258.4540674221319,548.8343744967525,1648.7759661286534,854.6040844901435
218,7,791.3933061385512,486.12262311752204,1312.9920714471575,964.2160354947995
218,6,1256.083647994397,548.2847111176786,1651.0455251896994,854.4744057834548
219,7,790.1673948072098,484.77347824482604,1309.005443267512,960.5271264898031
219,6,1252.4974582988375,547.2105069755123,1652.7723801648235,854.979138410539
220,7,789.8907555560895,485.28669192745826,1306.840655214396,958.3380760686483
220,6,1249.025529611568,546.1877172343447,1654.6754867238742,855.3609842304409
221,7,790.6402574755755,484.802795623123,1306.4829903306525,954.0001085092542
221,6,1245.4600791600567,545.7944128484064,1656.0836162917656,856.1057547860578
222,7,791.2962946871157,485.0292708148609,1306.578745016231,948.622161237939
222,6,1242.488029334126,546.1744127872857,1658.2620532725439,857.6152851175573
223,7,788.6737941957322,486.4138662218139,1299.5511859316443,945.334138357547
223,6,1239.9726489733484,546.4875379719813,1660.6648821588378,858.7336213436383
224,7,785.8697759749522,486.67531636431056,1289.034049940324,938.0523380385777
224,6,1238.448996215354,546.5522120819162,1663.7093509889075,859.4464887717634
225,7,785.8551166664331,487.86468023653606,1282.2844237739048,932.0268801564239
225,6,1236.2475294566857,546.8088913088784,1666.0927340174158,860.3221814797357
226,7,786.6781832115026,489.43892582160436,1276.6759529413414,927.2060580432991
226,6,1231.7727735079723,546.3919367709963,1667.097056110172,860.7419579797587
227,7,787.6634141285693,491.0270588989074,1272.5909565251784,923.561996040477
227,6,1230.334120154887,546.713398137939,1669.3159178364508,861.2575073810846
228,6,1228.2822619578185,547.2135065456959,1671.2163091304471,862.1138493873017
229,6,1228.0004712271011,547.3884402747267,1673.601539988536,862.7189060957116
230,6,1229.2368908599371,547.7027540913632,1676.5064101972682,863.0370387937589
231,7,787.596650116849,495.8138292094596,1253.1956257087477,910.8718042903836
231,6,1228.6272030366008,547.5121243741689,1677.9003132849375,863.5280332392101
232,7,788.0491186528463,496.218993701739,1248.8939433344885,907.4849504216434
232,6,1228.6088121370099,547.2725937484248,1680.4968166923877,863.8933008134765
233,7,788.1618633195956,496.36202761771017,1244.4936171858214,903.5212971290738
233,6,1227.3096211500829,547.7055071467248,1682.5739659326323,864.9195184958692
234,7,787.8395456749176,496.9911798616729,1239.9980202495922,900.7165792331423
234,6,1226.0495057143125,548.4583405873482,1684.7747116409255,865.8515236012502
235,7,787.6635179442872,497.51818101959145,1235.8834014106526,898.1578877696469
235,6,1223.1878149699464,548.7956655484396,1686.6752386578282,866.4523112811813
236,7,787.3146595751564,498.21829991588356,1231.7526599938076,896.420746027675
236,6,1220.7165367175655,548.1057687790756,1689.0219980093532,866.4479738255693
237,7,787.6215129198795,498.5537202160505,1228.9343156264297,894.9192046634134
237,6,1218.6229486873078,547.7322553239117,1691.9128026609922,866.9552620188629
238,7,787.8292532773697,499.1924072133984,1226.8642842167624,893.5246569811807
238,6,1215.413209993333,548.2513340344766,1693.4124327265754,867.6667363783564
239,7,788.2502608073534,501.34080075364443,1224.4927584058678,892.6563655449949
239,6,1211.785517984126,548.7567867798512,1695.0701203886758,868.6009158008187
240,7,788.1063356344284,502.44076175561884,1221.4613972332509,891.3766554861332
240,6,1208.1542352166425,549.0468025299756,1697.3449497610804,869.6699240030837
241,7,788.1157085258665,501.82534598849634,1219.994712358186,889.0608781562692
241,6,1205.692057126375,548.5575927071716,1699.8949151672941,870.569456301964
242,7,787.9210922674084,502.5852787346803,1216.700699862272,886.9863522703163
242,6,1203.488876069979,547.5844752348617,1702.7129390163466,871.2450819774065
243,7,787.9328289921257,503.37315222228415,1214.0343356123783,884.3910593312024
243,6,1202.5494511470201,546.3326413066733,1705.989512964521,871.673907934054
244,7,788.1927087694371,503.72229748513973,1212.2989629396263,882.0739161106276
244,6,1201.214115340807,546.0990023850342,1709.638929062929,873.0296953584685
245,7,787.855654641836,504.05019173317294,1209.1785051428894,879.930439484635
245,6,1199.0166382854281,545.3190342415619,1712.9417369158118,874.1060231895879
246,7,787.618376318796,504.26096138654134,1207.5874869479715,878.3517790021067
246,6,1196.1957929482655,545.2558720313598,1715.9733337062125,875.3354680552479
247,9,1186.8725801513256,542.9149068515916,1722.5057311283176,880.6632254606405
247,7,789.1899297809193,504.7377980066166,1208.4712819529109,876.332977543697
248,9,1184.9623921840443,543.2339025306454,1726.4088706125503,882.7687296824914
248,7,788.7677845027678,505.4445823574276,1206.0950454080858,874.8298050162441
249,9,1183.5479296722576,543.0594366576705,1730.7104601264975,885.4419091170142
249,7,788.6114071486988,505.69904711680033,1204.4781255431967,873.3699681266271
250,9,1183.444850334696,543.0036132267996,1735.5875295094095,888.2022490126169
250,7,786.9928049618928,506.47966985301184,1199.1832911387742,872.0631026004722
251,9,1184.0238135567229,542.4457302867507,1739.951605245833,889.9510742519639
251,7,785.6671800133701,507.4465069558094,1192.9421948811391,871.1435580414291
252,9,1181.9610546591175,542.0062054683941,1743.0754983815054,891.5277812043556
252,7,784.856288851136,508.419488483516,1186.6684398789293,869.6806882487331
253,9,1180.5082067784842,541.5967093752655,1746.2565077632512,893.1733881228946
253,7,784.7843172137759,509.05828770629125,1182.000122485365,868.1713058641291
254,9,1183.3713962524166,540.812492647701,1750.6777960836798,894.5814072758933
254,7,784.5525354847523,509.3467282918063,1178.7908846985265,867.1061786216687
254,6,1188.1095781928893,543.4554097108121,1745.754762623555,891.5246409643576
255,9,1185.5098786540427,541.0126334841023,1755.114870031017,895.9318690563173
255,7,785.397753993704,509.2287753849121,1176.4894502758045,865.5641494694555
256,9,1184.6615329541648,539.6507437873962,1757.118818566146,896.3298808955609
256,7,785.9933983570819,509.4082783532468,1174.393346484986,863.9723171158874
257,9,1185.2066333338357,538.4749322831613,1760.6777766561959,896.5787046487994
257,7,786.4322277875048,510.07486989207626,1172.5545563717483,862.7119781928989
258,9,1186.8484440243708,537.3987174065276,1766.2221340660346,896.7538447543138
258,7,786.7093044474311,511.2251377660793,1170.423141388339,861.6404856510053
258,6,1190.8689590294875,540.930037966052,1763.3377733005373,895.3063140197713
259,9,1188.3632333051917,536.9089464441961,1771.321978925211,897.5643729758738
259,7,786.6648103610576,511.62688234402174,1168.0650281442029,860.2913773068793
259,6,1192.5051900493008,540.2758485036951,1768.8483047350392,896.0190907048085
260,9,1189.5552678823267,537.0007792734813,1775.7077144150296,898.4545229788779
260,7,786.7063400874189,513.0775085137825,1165.6053938435957,859.3941192754155
260,6,1193.596063691054,540.0955051157651,1773.7045489010916,897.0390486168234
261,9,1190.9197330635957,536.6878445462157,1780.379655039913,899.2824022043771
261,7,786.5226329406592,514.3311125868398,1162.6534361875217,858.0529824265878
261,6,1194.596446101777,539.6484738073539,1778.4063791990488,897.6781791904634
262,9,1192.567872277993,536.9191249157105,1784.5767890891289,900.8212651164289
262,7,786.4761761171983,515.3313919537,1160.1703202747458,856.9488457072935
262,6,1195.6246267197814,539.5656102795989,1782.2945392234612,898.9055676764848
263,7,786.8782719929088,517.3299067295411,1158.2963024281128,856.0739643899085
263,6,1196.9021712362778,539.549671160602,1786.7250533072606,899.9305339789307
264,7,787.0684287553278,517.8682543118451,1156.5859050819809,854.858900486082
264,6,1197.8158806493082,539.0745496372662,1791.4426349830394,900.1634171352392
265,7,786.2957788506353,519.195808390574,1154.4609044418103,854.5236754673429
265,6,1198.8991285023062,538.8839247822684,1796.6189957628026,900.6846397469524
266,7,785.8467878173807,520.3339106250361,1152.4160558673157,854.0537844021659
266,6,1199.9806260991913,538.8820996936352,1801.7103377647945,901.6348482135265
267,9,1198.8277531047024,536.1276162605434,1809.7425596049115,904.1897308106359
267,7,786.3433290237368,521.3775005568874,1151.7597118038057,853.3446530608275
267,6,1200.7462944236768,538.7446545259403,1807.0290929548864,902.4459632962061
268,7,786.3598068290232,522.3015261758075,1150.2896604775476,852.4429173079249
268,6,1202.1669750048475,538.5333692972879,1812.939758328904,902.8954577775778
269,7,786.5812018099494,522.9890005676059,1149.1935584137314,851.7784860987549
269,6,1202.5127005344934,538.2246611146076,1818.7803208595542,903.5770918104052
270,7,786.2504192431096,523.363496671906,1147.053909159337,851.0641525703156
270,6,1203.147448821629,538.6541442742921,1824.7588729379468,905.4547058542742
271,7,786.4784387289615,523.9681391202171,1145.9869661105622,850.4365473186233
271,6,1204.2332418758865,538.6760230178633,1830.8449687149496,906.9400517271819
272,7,786.7758607755634,523.8947308017554,1144.6556953514312,849.1746291845274
272,6,1204.7293851750042,538.8114258568177,1836.264035618171,909.0048861300178
273,7,787.0307154672735,524.7264383405006,1143.924715320445,849.1873456868673
273,6,1204.7927948805918,538.1035224923876,1841.9076335400937,910.4412643472403
274,7,787.0258157518098,525.4346692123344,1142.6581052916445,849.0237244379274
274,6,1205.5280505352302,538.1026895542502,1848.4035499118945,912.3775302508436
275,7,786.7962477240549,525.7780399229456,1140.9327591212918,848.5668275753059
275,6,1207.7310103416542,537.1015508728173,1856.9016088256392,914.5793373461603
276,7,786.7936722809557,526.0169354218251,1139.9503930413266,847.7897849235978
276,6,1210.3236803629864,536.292067215382,1865.637920518948,916.9468464444357
277,7,786.774538430197,526.2637522053045,1138.9591821178374,847.1826877808247
277,6,1212.7944711675527,535.3955647805024,1873.8053869895925,918.324740673843
278,7,786.5577842429134,526.4141967939167,1137.409441414352,846.7088492205539
278,6,1213.9181171163393,534.6858227101898,1880.0569150924746,918.6488803049067
279,7,786.1621220462725,526.417066910399,1135.9533480609964,846.2364423036317
279,6,1215.6860474271434,534.8843362466969,1886.948486581939,921.0291295987038
280,7,785.8528096280378,526.5399298539696,1134.6141559339276,845.9837154308818
280,6,1218.576736472366,533.7269716721637,1895.2214657327245,921.8075012243773
281,7,785.323011729527,526.5255536277822,1133.3487169548223,845.7325688800203
281,6,1219.1670339436116,531.6551668606224,1900.7453669425893,923.1914982336042
282,7,785.1206807025213,526.6973278842195,1132.6066500463944,845.6607025294331
282,6,1218.808368534568,530.9139247971293,1903.8940828023835,925.0328263066376
283,7,784.9640771083086,526.5980709064336,1131.887299389397,845.5097123801918
283,6,1217.8956873407942,530.1785577165945,1905.647891154264,927.2635469649963
284,7,785.0806334076152,526.5457607412022,1131.37006870906,845.3673732765774
285,10,1215.5425920540438,525.2159026289994,1906.7798733110094,929.1270015743014
285,7,784.8646133531431,526.5111934777087,1130.9824583796885,845.323174571389
286,10,1217.2780530444209,525.0217587189718,1907.2243295234882,929.4562390255956
286,7,784.4783957528866,526.373656738604,1130.5186844319835,845.1635690702906
287,10,1218.1053044892208,522.5689461871681,1907.9418143616583,929.381721677256
287,7,783.6424176179487,526.2799204602396,1129.7964731548439,845.0042183368363
288,10,1220.6506160029444,520.662870250112,1907.87333603348,926.732026286441
288,7,782.9601223364739,526.2013370802047,1129.1618694209833,844.9237263704135
289,10,1224.90606188738,521.1117332784879,1908.5531917010808,926.7183940920818
289,7,782.5002765583122,525.8954805455489,1128.6995877804793,844.6395332430445
290,10,1227.33269441588,520.4118962851974,1907.8332539243168,925.493935761167
290,7,782.1729805299601,525.7726071581797,1128.4469814322954,844.6153258779968
291,10,1227.8608448355662,519.608287793634,1907.5675399632728,925.854131345081
291,7,781.7390905116165,525.7938056024382,1128.3734407242523,844.804569118262
292,10,1229.024589172539,519.703291129035,1906.8895181700245,926.8714437350307
292,7,781.2034659310392,525.7396863490948,1128.3674892929673,844.9511085749526
293,10,1230.4227128223965,519.9010719151299,1907.0834110041742,928.6435086815604
293,7,780.6797583213357,525.5719381992977,1128.4416356815218,845.0291678593336
294,10,1230.8348983936285,519.1507851640577,1907.3619116070445,930.6784185886986
294,7,780.2788309660884,525.4098905447177,1128.5440740247047,845.091301268184
295,10,1232.106334806387,517.8118462170303,1907.2114768741242,930.39488891062
295,7,779.4140491024797,525.2379994881054,1128.3663180121548,845.0924086159426
296,10,1233.2760580862964,517.3823260296899,1907.0091697529606,932.1501735345867
296,7,778.2998739393554,525.0179822211644,1127.9906785660714,845.1323678795379
297,10,1233.6305367764494,516.6557202760201,1906.4418806927392,934.6865144042273
297,7,777.7767096711776,525.1597278191499,1128.0308354730573,845.3736432606341
298,10,1233.703080267133,516.1073979908928,1906.4267578203967,938.2674361593162
298,7,777.4775599548256,525.1933444278696,1128.2527330964747,845.5306375146307
299,10,1235.1571848644817,514.8208856917289,1906.9144098025813,940.2329259970833
299,7,777.0760959282832,525.052561443041,1128.1494574060919,845.5814702808409
300,10,1236.9987579053634,513.4830048776897,1907.7138274742272,943.5456232507653
300,7,776.74771679783,524.9554704121799,1127.917770191276,845.4414934985637
301,10,1239.4610092178546,513.6302199932926,1908.6509767571424,948.0332119471663
301,7,776.5478818230615,524.7891550856625,1127.6352080280633,845.4348734813568
302,10,1240.01732964777,512.4873028308048,1908.4114163397885,952.7625883942976
302,7,776.2236600949244,524.5703364083247,1127.14141303215,845.0365747852909
303,10,1241.9211591124513,514.916094036452,1909.1377911986137,964.3597227335076
303,7,775.6555732881973,524.4350194744598,1126.7161275014607,845.2184302487892
304,10,1245.7949690062978,512.2085224721941,1910.0587538354712,966.9281182531086
304,7,774.6848871703894,524.0916278595257,1126.2704893350112,845.2218324468565
305,10,1247.9212730653971,511.25422020664723,1910.2679140917276,974.036186007163
305,7,774.0011762257232,523.7303109851969,1126.1770055672384,844.8973009647655
306,11,1251.8367952932729,504.171643106479,1907.9214444084753,994.6667112125126
306,7,773.518854909918,523.5461275918174,1126.1316054020451,845.3892728915528
307,11,1251.2068279411926,504.2666746539611,1907.8210400656774,998.6831255766632
307,7,772.8562127863943,523.3203750346854,1125.8643799440208,845.1998325313753
308,11,1255.8382883665322,500.4579248350981,1908.0836410581014,993.1285059164511
308,7,772.2049718175695,523.4793275269212,1125.696465388277,845.6332874039251
309,11,1259.7122023461056,500.82437846284404,1908.6707662451959,994.5327777170372
309,7,771.4077655119089,523.6802231181952,1125.5599789315354,846.0652365128059
310,11,1263.1142020126063,497.4005756908062,1907.891254445677,987.7471020970509
310,7,770.2642227144245,523.8766491482787,1125.31427097547,846.7399212996194
311,11,1268.466728239141,497.56300839316043,1908.895584901396,989.4853938234586
311,7,769.257020135663,523.9135304352635,1124.8644111697904,847.2274735643061
312,11,1271.8976237941201,495.5366012069841,1908.78695397185,987.1463749112946
312,7,768.475598579512,523.60705248281,1124.4074146669864,847.4524572644451
313,7,768.9810106037683,522.1975530150278,1125.897084821292,847.2898206442574
314,7,768.7814774775213,521.173594886393,1126.5964127687846,847.2388832429265
315,12,1276.0697671265568,491.96940561684187,1909.244005379964,1004.2326046593209
315,7,768.250213126346,520.8933095166348,1126.9855228507752,847.8314326803408
316,12,1279.0981330293828,488.45548747408316,1908.961645440578,1000.8519553762396
316,7,767.7486595672143,520.7420712092735,1127.279570967436,848.6139607578509
317,12,1280.569195331098,486.0819775857696,1908.4260404538468,999.2915940357489
317,7,767.1740334605267,520.2919996782895,1127.7139677371877,848.9566781844891
318,12,1281.0433944269307,483.8142746220218,1907.7010501595073,997.5339891133818
318,7,766.6926947428822,519.7603897611839,1128.0322655126747,849.2259649057826
319,12,1283.5083412614458,482.3842923004803,1907.889355548522,996.4085249917101
319,7,765.9352969927355,519.4053968103611,1128.1777787272656,849.6251366135235
320,12,1286.8241516464575,483.1441109767097,1908.6131844761892,999.1123654500061
320,7,765.4852151575528,519.3401679006311,1128.5461504888822,850.1508184499316
321,12,1289.8969062502192,482.5383454371175,1908.498005535655,998.061936373617
321,7,764.5799915812154,519.083279650896,1128.4842323147666,850.7118068382342
322,12,1293.0103432061683,480.8412262946784,1908.6645502141278,998.182854358028
322,7,763.7622988477189,519.0472563579806,1128.4260383920473,851.3974017171433
323,12,1295.497242125077,479.8645745762916,1908.8056115468064,1000.8095339722789
323,7,762.9203566242957,519.0077580559234,1128.3534560567482,852.183936783563
324,12,1296.577889490498,477.6492929628825,1908.570289782629,1003.4211817708044
324,7,761.841076065487,518.6748794328868,1128.319563274056,852.8710800378075
325,12,1296.2746698346398,474.52496614576694,1907.875294984927,1004.3795682701918
325,7,761.1740382929905,518.1482276859408,1128.8292147616917,853.4080635052815
326,12,1298.2716092923436,472.3253526707555,1908.3810377103393,1004.1154932792111
326,7,760.2556473605553,517.6337313612659,1129.4202964067129,853.8062373402744
327,12,1302.4147403148313,470.06170485955755,1909.509193801775,1004.7162167370343
327,7,759.5488981503285,517.3134783700393,1130.3301964799434,854.3385083380297
328,12,1305.7989335546686,467.6975219520958,1909.9669210990965,1005.5876667539588
328,7,758.9036547024062,516.9946486760747,1131.1524661521212,854.8840535182188
329,13,1312.9214022634,461.041088960156,1907.5665025644776,1008.9687828715325
329,7,758.1332228115925,517.0894957627281,1131.6147312500889,855.8138687931153
330,13,1313.9760754376919,460.2523915453129,1906.7802660700006,1007.3646563138733
330,7,757.2399096210403,516.9992333143324,1131.6985347704958,856.4287154977695
331,13,1315.5232160145595,459.28495135522564,1906.9129246944588,1007.6110385885914
331,7,756.557520093918,516.9403163016506,1131.7254489172815,856.928225641475
332,13,1318.1293840298365,457.11436047435564,1907.6614046408738,1008.0042679607202
332,7,756.0239217863835,516.8119153720604,1131.7131539898164,857.507245142596
333,13,1316.8088844609547,455.7964577392581,1906.78441041002,1009.3462087954595
333,7,755.164486386845,516.3867069751834,1131.8587937685024,858.1656655639333
334,13,1318.1415367638901,453.7929541647638,1907.0966609619086,1009.7529049990665
334,7,754.4563168190971,516.2356889801366,1132.3541732692483,858.9299306771721
335,13,1318.383387415894,451.33342320584467,1906.9298315889619,1011.5416831892026
335,7,753.7919961193667,516.2014435120045,1133.0282154100726,859.8118325258133
336,13,1323.6283060084438,450.4967247916124,1908.505255716983,1012.8741825278269
